"region","year","sst"
"British_Columbia_Coast",1910,8.88656241032812
"British_Columbia_Coast",1911,8.929993453953
"British_Columbia_Coast",1912,10.1099309093422
"British_Columbia_Coast",1913,9.67695461379157
"British_Columbia_Coast",1914,9.90263102783097
"British_Columbia_Coast",1915,10.0995011495219
"British_Columbia_Coast",1916,9.07902008295059
"British_Columbia_Coast",1917,9.18319735924403
"British_Columbia_Coast",1918,9.35253274109628
"British_Columbia_Coast",1919,9.16064038872719
"British_Columbia_Coast",1920,9.3228556977378
"British_Columbia_Coast",1921,9.7671101225747
"British_Columbia_Coast",1922,9.24244936307271
"British_Columbia_Coast",1923,9.90949583715863
"British_Columbia_Coast",1924,9.58055432306396
"British_Columbia_Coast",1925,9.83316671186023
"British_Columbia_Coast",1926,11.026806751887
"British_Columbia_Coast",1927,10.003650062614
"British_Columbia_Coast",1928,9.91273903846741
"British_Columbia_Coast",1929,10.0645807584127
"British_Columbia_Coast",1930,10.0621148712105
"British_Columbia_Coast",1931,10.2753080427647
"British_Columbia_Coast",1932,9.64409827523761
"British_Columbia_Coast",1933,9.44566631979412
"British_Columbia_Coast",1934,10.5228366222647
"British_Columbia_Coast",1935,9.70135296053357
"British_Columbia_Coast",1936,10.8489967915747
"British_Columbia_Coast",1937,10.0893588099215
"British_Columbia_Coast",1938,10.1553564634588
"British_Columbia_Coast",1939,9.7883026599884
"British_Columbia_Coast",1940,11.0095365146796
"British_Columbia_Coast",1941,11.563227461444
"British_Columbia_Coast",1942,10.6241923438178
"British_Columbia_Coast",1943,9.78454671303431
"British_Columbia_Coast",1944,10.5073170496358
"British_Columbia_Coast",1945,10.1516873406039
"British_Columbia_Coast",1946,9.42856248219808
"British_Columbia_Coast",1947,9.75209042429924
"British_Columbia_Coast",1948,9.36908071570926
"British_Columbia_Coast",1949,9.48864525887701
"British_Columbia_Coast",1950,9.14307404226727
"British_Columbia_Coast",1951,9.75074482295248
"British_Columbia_Coast",1952,9.81545624799199
"British_Columbia_Coast",1953,10.0753561490112
"British_Columbia_Coast",1954,10.0755151145988
"British_Columbia_Coast",1955,9.58367052674294
"British_Columbia_Coast",1956,10.1584100094106
"British_Columbia_Coast",1957,10.6462431417571
"British_Columbia_Coast",1958,11.3685274720192
"British_Columbia_Coast",1959,10.4691271285216
"British_Columbia_Coast",1960,10.3986308475335
"British_Columbia_Coast",1961,10.5576837062836
"British_Columbia_Coast",1962,10.6172033316559
"British_Columbia_Coast",1963,11.0425643887785
"British_Columbia_Coast",1964,9.93607192238172
"British_Columbia_Coast",1965,9.70501899719238
"British_Columbia_Coast",1966,9.91603043675423
"British_Columbia_Coast",1967,10.3008538881938
"British_Columbia_Coast",1968,9.87576757205857
"British_Columbia_Coast",1969,9.54577783412403
"British_Columbia_Coast",1970,9.77415977915128
"British_Columbia_Coast",1971,9.20695079366366
"British_Columbia_Coast",1972,9.44959562354618
"British_Columbia_Coast",1973,9.53719289435281
"British_Columbia_Coast",1974,9.7807083427906
"British_Columbia_Coast",1975,9.27183749609523
"British_Columbia_Coast",1976,9.58486906356282
"British_Columbia_Coast",1977,10.1264923546049
"British_Columbia_Coast",1978,10.3276183737649
"British_Columbia_Coast",1979,10.33929273155
"British_Columbia_Coast",1980,10.087101224396
"British_Columbia_Coast",1981,10.3512614998553
"British_Columbia_Coast",1982,9.79119535949495
"British_Columbia_Coast",1983,10.7690424455537
"British_Columbia_Coast",1984,10.0221118695206
"British_Columbia_Coast",1985,9.63192244370778
"British_Columbia_Coast",1986,10.3033357295725
"British_Columbia_Coast",1987,10.3383615513643
"British_Columbia_Coast",1988,9.99897340271208
"British_Columbia_Coast",1989,10.3291470507781
"British_Columbia_Coast",1990,10.3830470177862
"British_Columbia_Coast",1991,10.1466223167049
"British_Columbia_Coast",1992,10.7324488262335
"British_Columbia_Coast",1993,10.6737810870012
"British_Columbia_Coast",1994,10.7802913023366
"British_Columbia_Coast",1995,10.7859647572041
"British_Columbia_Coast",1996,10.2053454518318
"British_Columbia_Coast",1997,10.9611451427142
"British_Columbia_Coast",1998,10.9440264801184
"British_Columbia_Coast",1999,9.68627766105864
"British_Columbia_Coast",2000,10.1718049943447
"British_Columbia_Coast",2001,9.81990772154596
"British_Columbia_Coast",2002,10.289979742633
"British_Columbia_Coast",2003,10.849093115992
"British_Columbia_Coast",2004,10.8409126732084
"British_Columbia_Coast",2005,10.9357098870807
"British_Columbia_Coast",2006,10.2826934887303
"British_Columbia_Coast",2007,9.91087556878726
"British_Columbia_Coast",2008,9.28250159819921
"British_Columbia_Coast",2009,9.69330151875814
"British_Columbia_Coast",2010,10.254391229815
"British_Columbia_Coast",2011,10.019762078921
"British_Columbia_Coast",2012,9.82097586327129
"British_Columbia_Coast",2013,10.4469074606895
"British_Columbia_Coast",2014,11.0987754431036
"British_Columbia_Coast",2015,11.7982247604264
"British_Columbia_Coast",2016,11.4712425867716
"British_Columbia_Coast",2017,10.5983713004324
"British_Columbia_Coast",2018,10.9937493768003
"British_Columbia_Coast",2019,11.1458508869012
"British_Columbia_Coast",2020,10.7584994998243
"British_Columbia_Coast",2021,10.357331097126
"British_Columbia_Coast",2022,10.4168411062823
"British_Columbia_Coast",2023,10.8319867379738
"Northern_California_Current",1854,11.3715405762196
"Northern_California_Current",1855,12.4514329532782
"Northern_California_Current",1856,12.3373843679825
"Northern_California_Current",1857,12.3400969207287
"Northern_California_Current",1858,11.3109311858813
"Northern_California_Current",1859,11.2125084449848
"Northern_California_Current",1860,11.1740660617749
"Northern_California_Current",1861,10.8917042414347
"Northern_California_Current",1862,11.462048754096
"Northern_California_Current",1863,11.7067946990331
"Northern_California_Current",1864,11.5580698202054
"Northern_California_Current",1865,11.5797499964635
"Northern_California_Current",1866,11.4883163422346
"Northern_California_Current",1867,11.64764795204
"Northern_California_Current",1868,11.6063468903303
"Northern_California_Current",1869,11.9354918499788
"Northern_California_Current",1870,11.5714108198881
"Northern_California_Current",1871,11.2879237532616
"Northern_California_Current",1872,11.502186730504
"Northern_California_Current",1873,11.3909749488036
"Northern_California_Current",1874,11.9038594265779
"Northern_California_Current",1875,11.7551059275866
"Northern_California_Current",1876,12.2166679104169
"Northern_California_Current",1877,12.4257941246033
"Northern_California_Current",1878,12.1064314891895
"Northern_California_Current",1879,11.7475387454033
"Northern_California_Current",1880,11.4672716359297
"Northern_California_Current",1881,11.4820742408435
"Northern_California_Current",1882,11.4809595793486
"Northern_California_Current",1883,11.7479468286037
"Northern_California_Current",1884,12.479168732961
"Northern_California_Current",1885,12.8562569419543
"Northern_California_Current",1886,12.2140526771545
"Northern_California_Current",1887,11.002358396848
"Northern_California_Current",1888,12.3605042845011
"Northern_California_Current",1889,12.6243137915929
"Northern_California_Current",1890,11.5808914651473
"Northern_California_Current",1891,12.0137993643681
"Northern_California_Current",1892,11.5775750925144
"Northern_California_Current",1893,11.2187817891439
"Northern_California_Current",1894,11.1728185514609
"Northern_California_Current",1895,11.711015149951
"Northern_California_Current",1896,11.8051704416672
"Northern_California_Current",1897,11.7924287517866
"Northern_California_Current",1898,11.9382346024116
"Northern_California_Current",1899,11.627646441261
"Northern_California_Current",1900,12.2578493952751
"Northern_California_Current",1901,11.417751789093
"Northern_California_Current",1902,11.8680420617263
"Northern_California_Current",1903,11.4787922600905
"Northern_California_Current",1904,11.5982851833105
"Northern_California_Current",1905,11.8119950691859
"Northern_California_Current",1906,11.6135943631331
"Northern_California_Current",1907,11.4708993931611
"Northern_California_Current",1908,10.9897646009922
"Northern_California_Current",1909,10.8688216010729
"Northern_California_Current",1910,10.7476634979248
"Northern_California_Current",1911,10.5119183411201
"Northern_California_Current",1912,11.6453258295854
"Northern_California_Current",1913,11.3221365908782
"Northern_California_Current",1914,11.6797718405724
"Northern_California_Current",1915,11.9267918467522
"Northern_California_Current",1916,11.0054123600324
"Northern_California_Current",1917,10.883011529843
"Northern_California_Current",1918,11.3764920681715
"Northern_California_Current",1919,10.9523136268059
"Northern_California_Current",1920,11.1874152024587
"Northern_California_Current",1921,11.5927235384782
"Northern_California_Current",1922,11.2166034529606
"Northern_California_Current",1923,11.8164936353763
"Northern_California_Current",1924,11.3384596804778
"Northern_California_Current",1925,11.5601887454589
"Northern_California_Current",1926,12.785246471564
"Northern_California_Current",1927,11.6173576116562
"Northern_California_Current",1928,11.8165405790011
"Northern_California_Current",1929,11.7128804624081
"Northern_California_Current",1930,11.7672022730112
"Northern_California_Current",1931,12.0712177554766
"Northern_California_Current",1932,11.4495930572351
"Northern_California_Current",1933,11.1567692905664
"Northern_California_Current",1934,12.4012923638026
"Northern_California_Current",1935,11.6612768173218
"Northern_California_Current",1936,12.4531535108884
"Northern_California_Current",1937,11.8097484260798
"Northern_California_Current",1938,12.1848944524924
"Northern_California_Current",1939,11.7832271804412
"Northern_California_Current",1940,13.0880623261134
"Northern_California_Current",1941,13.4546917279561
"Northern_California_Current",1942,12.3290660281976
"Northern_California_Current",1943,11.9884722133478
"Northern_California_Current",1944,12.2246098220348
"Northern_California_Current",1945,11.8138245542844
"Northern_California_Current",1946,11.536285529534
"Northern_California_Current",1947,11.8404245426257
"Northern_California_Current",1948,11.7197951177756
"Northern_California_Current",1949,11.583626712362
"Northern_California_Current",1950,11.3645217170318
"Northern_California_Current",1951,11.7027895748615
"Northern_California_Current",1952,11.6932910233736
"Northern_California_Current",1953,12.197535653909
"Northern_California_Current",1954,12.1924634973208
"Northern_California_Current",1955,11.4507919251919
"Northern_California_Current",1956,11.995664263765
"Northern_California_Current",1957,12.5076823681593
"Northern_California_Current",1958,13.1702299714088
"Northern_California_Current",1959,12.4671537776788
"Northern_California_Current",1960,12.3275584081809
"Northern_California_Current",1961,12.4658714930216
"Northern_California_Current",1962,12.3060024678707
"Northern_California_Current",1963,12.8939150770505
"Northern_California_Current",1964,11.8985096613566
"Northern_California_Current",1965,11.8430844545364
"Northern_California_Current",1966,11.8712994754314
"Northern_California_Current",1967,12.2192957103252
"Northern_California_Current",1968,11.7742391924063
"Northern_California_Current",1969,11.5269941389561
"Northern_California_Current",1970,11.5420454243819
"Northern_California_Current",1971,11.1892966280381
"Northern_California_Current",1972,11.2725320458412
"Northern_California_Current",1973,11.3669490069151
"Northern_California_Current",1974,11.5482712239027
"Northern_California_Current",1975,11.2887037893136
"Northern_California_Current",1976,11.6842851837476
"Northern_California_Current",1977,11.9880820115407
"Northern_California_Current",1978,12.2023090720177
"Northern_California_Current",1979,12.1328690052032
"Northern_California_Current",1980,12.0320063233376
"Northern_California_Current",1981,12.1481475333373
"Northern_California_Current",1982,11.7078364590804
"Northern_California_Current",1983,12.6861522297064
"Northern_California_Current",1984,11.9100317955017
"Northern_California_Current",1985,11.455813040336
"Northern_California_Current",1986,11.8309825360775
"Northern_California_Current",1987,12.1002993881702
"Northern_California_Current",1988,11.7231046259403
"Northern_California_Current",1989,11.9869749198357
"Northern_California_Current",1990,12.1642149786154
"Northern_California_Current",1991,11.6065639058749
"Northern_California_Current",1992,12.6917588313421
"Northern_California_Current",1993,12.2689854999383
"Northern_California_Current",1994,12.5398090283076
"Northern_California_Current",1995,12.7785396476587
"Northern_California_Current",1996,12.2430056631565
"Northern_California_Current",1997,13.1075457533201
"Northern_California_Current",1998,12.8255688051383
"Northern_California_Current",1999,11.6045953234037
"Northern_California_Current",2000,12.1124197343985
"Northern_California_Current",2001,11.7093557715416
"Northern_California_Current",2002,11.6720256010691
"Northern_California_Current",2003,12.4947262803713
"Northern_California_Current",2004,12.507141550382
"Northern_California_Current",2005,12.34895987312
"Northern_California_Current",2006,12.0020237366358
"Northern_California_Current",2007,11.9451789458593
"Northern_California_Current",2008,11.0775514096022
"Northern_California_Current",2009,11.4531640460094
"Northern_California_Current",2010,11.9933618207773
"Northern_California_Current",2011,11.8404194215933
"Northern_California_Current",2012,11.8093696733316
"Northern_California_Current",2013,12.1352920532227
"Northern_California_Current",2014,12.7224220782518
"Northern_California_Current",2015,13.3679620027542
"Northern_California_Current",2016,12.9503311713537
"Northern_California_Current",2017,12.4186651110649
"Northern_California_Current",2018,12.7235175967216
"Northern_California_Current",2019,12.5841142137845
"Northern_California_Current",2020,12.3739492396514
"Northern_California_Current",2021,12.1525536278884
"Northern_California_Current",2022,12.1777589768171
"Northern_California_Current",2023,12.5353010892868
"Southern_California_Current",1854,13.4800091663996
"Southern_California_Current",1855,14.5359229326248
"Southern_California_Current",1856,14.2465252161026
"Southern_California_Current",1857,14.1851554075877
"Southern_California_Current",1858,13.9261938412984
"Southern_California_Current",1859,13.1505193869273
"Southern_California_Current",1860,13.3648535172145
"Southern_California_Current",1861,13.0575249274572
"Southern_California_Current",1862,13.4422160784403
"Southern_California_Current",1863,13.7899128516515
"Southern_California_Current",1864,13.4029498020808
"Southern_California_Current",1865,13.72465411822
"Southern_California_Current",1866,13.6383464972178
"Southern_California_Current",1867,13.7289592027664
"Southern_California_Current",1868,13.7475775241852
"Southern_California_Current",1869,13.8179935932159
"Southern_California_Current",1870,13.6883083343506
"Southern_California_Current",1871,13.6141884247462
"Southern_California_Current",1872,13.6408054192861
"Southern_California_Current",1873,13.7616216659546
"Southern_California_Current",1874,13.5551593224208
"Southern_California_Current",1875,14.1417838017146
"Southern_California_Current",1876,13.6442248900731
"Southern_California_Current",1877,14.8745042006175
"Southern_California_Current",1878,14.0585201899211
"Southern_California_Current",1879,14.0946169773738
"Southern_California_Current",1880,13.2693508386612
"Southern_California_Current",1881,13.7154825687408
"Southern_California_Current",1882,12.8845945437749
"Southern_California_Current",1883,13.7702434539795
"Southern_California_Current",1884,14.4303749163946
"Southern_California_Current",1885,14.7779630899429
"Southern_California_Current",1886,14.1476959705353
"Southern_California_Current",1887,13.2964996496836
"Southern_California_Current",1888,14.4255539735158
"Southern_California_Current",1889,14.6086786349614
"Southern_California_Current",1890,13.7062220017115
"Southern_California_Current",1891,14.2957452853521
"Southern_California_Current",1892,13.3297594706217
"Southern_California_Current",1893,13.252201739947
"Southern_California_Current",1894,12.8784530003866
"Southern_California_Current",1895,13.8312539815903
"Southern_California_Current",1896,14.1642248233159
"Southern_California_Current",1897,13.7386973381042
"Southern_California_Current",1898,13.386191089948
"Southern_California_Current",1899,14.1022564808528
"Southern_California_Current",1900,14.5842240095139
"Southern_California_Current",1901,13.6524967034658
"Southern_California_Current",1902,13.6082287311554
"Southern_California_Current",1903,13.7284715811412
"Southern_California_Current",1904,13.9678218285243
"Southern_California_Current",1905,13.7364734649658
"Southern_California_Current",1906,13.2852118015289
"Southern_California_Current",1907,13.4529989639918
"Southern_California_Current",1908,13.0714435974757
"Southern_California_Current",1909,12.7784433046977
"Southern_California_Current",1910,12.573791885376
"Southern_California_Current",1911,12.5997712214788
"Southern_California_Current",1912,13.2097142060598
"Southern_California_Current",1913,13.1032556454341
"Southern_California_Current",1914,13.5193172931671
"Southern_California_Current",1915,13.6280185540517
"Southern_California_Current",1916,12.7956435759862
"Southern_California_Current",1917,13.0135696729024
"Southern_California_Current",1918,13.9747980117798
"Southern_California_Current",1919,12.9047721465429
"Southern_California_Current",1920,13.132444024086
"Southern_California_Current",1921,13.4514797767003
"Southern_California_Current",1922,13.2873567501704
"Southern_California_Current",1923,13.7565383195877
"Southern_California_Current",1924,13.3449803590775
"Southern_California_Current",1925,13.6990850130717
"Southern_California_Current",1926,14.5849470853806
"Southern_California_Current",1927,13.5263604879379
"Southern_California_Current",1928,13.7535900513331
"Southern_California_Current",1929,13.6439700206121
"Southern_California_Current",1930,14.1238310257594
"Southern_California_Current",1931,14.3795713583628
"Southern_California_Current",1932,13.3516121387482
"Southern_California_Current",1933,12.8667260885239
"Southern_California_Current",1934,14.395143755277
"Southern_California_Current",1935,13.7597318887711
"Southern_California_Current",1936,14.4708225806554
"Southern_California_Current",1937,13.9289947191874
"Southern_California_Current",1938,14.1999406019847
"Southern_California_Current",1939,14.0241720914841
"Southern_California_Current",1940,14.9497651894887
"Southern_California_Current",1941,15.2566687345505
"Southern_California_Current",1942,14.3481363693873
"Southern_California_Current",1943,14.4916196505229
"Southern_California_Current",1944,13.9349574883779
"Southern_California_Current",1945,14.0562496026357
"Southern_California_Current",1946,13.9509137392044
"Southern_California_Current",1947,14.3049830198288
"Southern_California_Current",1948,13.9669130086899
"Southern_California_Current",1949,13.7742619593938
"Southern_California_Current",1950,13.6739914337794
"Southern_California_Current",1951,13.8578399896622
"Southern_California_Current",1952,13.6565830230713
"Southern_California_Current",1953,13.9398909330368
"Southern_California_Current",1954,14.019747432073
"Southern_California_Current",1955,13.3460425376892
"Southern_California_Current",1956,13.8188242991765
"Southern_California_Current",1957,14.6564203739166
"Southern_California_Current",1958,15.5019865910212
"Southern_California_Current",1959,15.0497975349426
"Southern_California_Current",1960,14.2976528008779
"Southern_California_Current",1961,14.4038883209229
"Southern_California_Current",1962,13.7955466270447
"Southern_California_Current",1963,14.8426422675451
"Southern_California_Current",1964,13.7917132774989
"Southern_California_Current",1965,13.960936554273
"Southern_California_Current",1966,13.8369405587514
"Southern_California_Current",1967,14.2229669014613
"Southern_California_Current",1968,14.0602659463882
"Southern_California_Current",1969,13.7697022040685
"Southern_California_Current",1970,13.7151526212692
"Southern_California_Current",1971,13.2712821563085
"Southern_California_Current",1972,13.6429682970047
"Southern_California_Current",1973,13.2741964975993
"Southern_California_Current",1974,13.3349891185761
"Southern_California_Current",1975,12.9275039990743
"Southern_California_Current",1976,13.8743691444397
"Southern_California_Current",1977,13.9556504329046
"Southern_California_Current",1978,14.1843508005142
"Southern_California_Current",1979,14.2069314082464
"Southern_California_Current",1980,14.1892343600591
"Southern_California_Current",1981,14.2270200570424
"Southern_California_Current",1982,14.0242959737778
"Southern_California_Current",1983,14.9623737812042
"Southern_California_Current",1984,14.2500258207321
"Southern_California_Current",1985,13.6347288449605
"Southern_California_Current",1986,14.1966512123744
"Southern_California_Current",1987,14.2796657085419
"Southern_California_Current",1988,13.7853387196859
"Southern_California_Current",1989,13.8286700963974
"Southern_California_Current",1990,14.1682017803192
"Southern_California_Current",1991,13.3269672314326
"Southern_California_Current",1992,14.9741481224696
"Southern_California_Current",1993,14.4030264933904
"Southern_California_Current",1994,14.2786657174428
"Southern_California_Current",1995,14.5719393889109
"Southern_California_Current",1996,14.3061738650004
"Southern_California_Current",1997,15.1431450366974
"Southern_California_Current",1998,14.6100196997325
"Southern_California_Current",1999,13.3248189687729
"Southern_California_Current",2000,14.0323447148005
"Southern_California_Current",2001,13.5678500970205
"Southern_California_Current",2002,13.4670505046844
"Southern_California_Current",2003,14.3081008036931
"Southern_California_Current",2004,14.2744867404302
"Southern_California_Current",2005,14.2553204933802
"Southern_California_Current",2006,14.1954332987467
"Southern_California_Current",2007,13.7318765719732
"Southern_California_Current",2008,13.385093665123
"Southern_California_Current",2009,13.6285469532013
"Southern_California_Current",2010,13.6648763259252
"Southern_California_Current",2011,13.6729646762212
"Southern_California_Current",2012,13.80645348231
"Southern_California_Current",2013,13.8030580838521
"Southern_California_Current",2014,15.2473481098811
"Southern_California_Current",2015,15.6717793703079
"Southern_California_Current",2016,14.687677637736
"Southern_California_Current",2017,14.6432159662247
"Southern_California_Current",2018,14.8124922593435
"Southern_California_Current",2019,14.5852120955785
"Southern_California_Current",2020,14.4641635020574
"Southern_California_Current",2021,13.9966975132624
"Southern_California_Current",2022,14.2402168989182
"Southern_California_Current",2023,14.2078051046892
